profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,9,6364136223846793005,1000000,300000,232281500,1291536.347061647,630.7963333333333,700.0,1100.0,1700.0,264400,400.0,1200.0,1300.0,400.0,1500.0,1105711,20838,0.8290975321527978,208732176,468750000,250000000,58908512,0,0,510,4900,0.002109509366867357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,0,1103515245,1000000,300000,263515300,1138453.8203284591,709.675,700.0,1400.0,2400.0,224000,500.0,1600.0,1700.0,500.0,1600.0,1105555,20836,0.8290601303033212,211812352,531250000,265625000,61896912,0,0,494,5100,0.0019353714945583805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,1,214013,1000000,300000,251090600,1194787.8574506573,672.1306666666667,700.0,1300.0,1900.0,226700,400.0,1400.0,1400.0,400.0,1600.0,1105152,20837,0.8287181456063732,209715200,640625000,250000000,58966024,0,0,553,7600,0.003026795905541665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,2,1664525,1000000,300000,232508300,1290276.5191608213,629.7263333333333,700.0,1100.0,1700.0,233900,400.0,1200.0,1300.0,400.0,1600.0,1105564,20840,0.8289077495201536,208746640,453125000,250000000,59213352,0,0,541,5800,0.002494534603710921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,3,22695477,1000000,300000,240023300,1249878.6576136567,639.6746666666667,700.0,1200.0,1700.0,243600,400.0,1200.0,1300.0,400.0,1600.0,1104666,20838,0.8283139576734811,210763776,593750000,218750000,59669232,0,0,616,5600,0.0023331068275454924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,4,69069,1000000,300000,268273700,1118260.9402263435,716.7946666666667,800.0,1300.0,1700.0,439400,400.0,1300.0,1400.0,400.0,1700.0,1105522,20842,0.8287967205642452,208666624,609375000,234375000,58967608,0,0,663,5100,0.0019010435983847838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,5,48271,1000000,300000,228164900,1314838.5224896555,615.414,700.0,1200.0,1600.0,222100,400.0,1300.0,1300.0,400.0,1500.0,1105509,20837,0.8289858484906656,209715200,484375000,218750000,59397088,0,0,483,5000,0.002191397537482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,6,134775813,1000000,300000,261970700,1145166.2342391727,713.4983333333333,700.0,1400.0,2500.0,156100,400.0,1500.0,1600.0,500.0,1700.0,1106062,20839,0.8293209247084793,208666624,546875000,265625000,58949000,0,0,526,7300,0.0027865711699819867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,7,16807,1000000,300000,243699800,1231022.7583280741,652.8736666666666,700.0,1200.0,1600.0,211700,400.0,1200.0,1300.0,400.0,1500.0,1105442,20836,0.8289753911499328,211812352,500000000,265625000,62101280,0,0,452,5400,0.0022158409649905334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,8,2147483647,1000000,300000,228086600,1315289.8942769982,615.4273333333333,700.0,1200.0,1700.0,160400,400.0,1300.0,1300.0,400.0,1400.0,1104969,20835,0.828660457163427,208666624,500000000,250000000,59197800,0,0,462,4900,0.0021483068273190973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_DIAGNOSIS,9,6364136223846793005,1000000,300000,248616700,1206676.7839811244,661.0373333333333,800.0,1200.0,1600.0,259300,400.0,1300.0,1300.0,400.0,1600.0,1105711,20838,0.8290975321527978,209715200,640625000,265625000,59311712,0,0,677,4700,0.0018904602949037614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,0,1103515245,1000000,300000,282145200,1063282.3099595527,768.62,700.0,1600.0,3000.0,179200,500.0,1900.0,1900.0,500.0,1800.0,1105555,20836,0.8290601303033212,208666624,640625000,296875000,58727144,0,0,583,9600,0.003402503391870569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,1,214013,1000000,300000,353394400,848909.8865177264,968.9213333333333,800.0,2300.0,4900.0,271600,700.0,2900.0,3000.0,700.0,2500.0,1105152,20837,0.8287181456063732,208732176,890625000,375000000,58951208,0,0,936,5700,0.0016129287843836802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,2,1664525,1000000,300000,250157300,1199245.4347724412,665.127,700.0,1300.0,2200.0,227600,500.0,1500.0,1600.0,500.0,1500.0,1105564,20840,0.8289077495201536,213909504,484375000,250000000,62338200,0,0,488,4800,0.001918792695635906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,3,22695477,1000000,300000,242838000,1235391.4955649446,659.6926666666667,700.0,1200.0,1800.0,222500,400.0,1300.0,1400.0,400.0,1600.0,1104666,20838,0.8283139576734811,209795216,562500000,234375000,59287784,0,0,529,4500,0.0018530872433474169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,4,69069,1000000,300000,230243000,1302971.2086795256,625.9233333333333,700.0,1100.0,1600.0,187800,400.0,1200.0,1300.0,400.0,1400.0,1105522,20842,0.8287967205642452,209715200,531250000,234375000,59072288,0,0,449,5700,0.0024756452964910984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,5,48271,1000000,300000,239316900,1253567.9678284316,644.311,700.0,1200.0,1700.0,296000,400.0,1300.0,1300.0,400.0,1500.0,1105509,20837,0.8289858484906656,208764960,625000000,250000000,58971672,0,0,563,5100,0.0021310655453083338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,6,134775813,1000000,300000,222307700,1349480.92216329,593.777,700.0,1100.0,1500.0,254700,400.0,1200.0,1200.0,400.0,1400.0,1106062,20839,0.8293209247084793,208746640,484375000,234375000,59196576,0,0,527,5200,0.002339100265083036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,7,16807,1000000,300000,276401900,1085376.0411921914,752.9093333333333,700.0,1400.0,2500.0,245800,400.0,1500.0,1600.0,400.0,1800.0,1105442,20836,0.8289753911499328,208732176,546875000,281250000,58935624,0,0,540,5800,0.002098393679638237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,8,2147483647,1000000,300000,239740500,1251353.0254587773,643.861,700.0,1300.0,2000.0,281000,400.0,1400.0,1500.0,400.0,1500.0,1104969,20835,0.828660457163427,208666624,593750000,250000000,58945768,0,0,538,5000,0.002085588375764629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_LOCALITY,9,6364136223846793005,1000000,300000,231977200,1293230.541622194,626.6943333333334,700.0,1200.0,1700.0,760200,400.0,1300.0,1400.0,400.0,1400.0,1105711,20838,0.8290975321527978,208666624,484375000,218750000,58995920,0,0,537,4600,0.0019829534971540306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,0,1103515245,1000000,300000,265314300,1130734.3780565164,731.009,700.0,1500.0,2400.0,174500,400.0,1600.0,1700.0,500.0,1700.0,1105555,20836,0.8290601303033212,208666624,546875000,265625000,58723664,0,0,445,5700,0.002148395318307381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,1,214013,1000000,300000,270328000,1109762.9546328904,717.7563333333334,700.0,1500.0,2600.0,241400,400.0,1700.0,1700.0,400.0,1800.0,1105152,20837,0.8287181456063732,208666624,781250000,281250000,58922560,0,0,774,4800,0.0017756207274126246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,2,1664525,1000000,300000,227330900,1319662.2192583587,605.4126666666667,700.0,1100.0,1500.0,258600,400.0,1200.0,1300.0,400.0,1500.0,1105564,20840,0.8289077495201536,209715200,546875000,250000000,59181216,0,0,644,5100,0.0022434257727392097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,3,22695477,1000000,300000,257698900,1164149.323105376,690.3343333333333,700.0,1300.0,2100.0,242000,400.0,1400.0,1500.0,400.0,1700.0,1104666,20838,0.8283139576734811,209715200,546875000,250000000,59588328,0,0,628,6800,0.002638738465705519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,4,69069,1000000,300000,246437500,1217347.1975653055,661.3556666666667,700.0,1200.0,1600.0,224300,400.0,1300.0,1300.0,400.0,1600.0,1105522,20842,0.8287967205642452,208699408,546875000,250000000,59224208,0,0,553,4100,0.0016637078366725842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,5,48271,1000000,300000,223568900,1341868.211544629,603.249,700.0,1100.0,1600.0,158900,400.0,1200.0,1200.0,400.0,1500.0,1105509,20837,0.8289858484906656,210763776,656250000,234375000,58951144,0,0,484,4300,0.0019233444365473016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,6,134775813,1000000,300000,256741100,1168492.3060624108,692.2613333333334,700.0,1400.0,2300.0,292700,400.0,1600.0,1700.0,400.0,1600.0,1106062,20839,0.8293209247084793,208666624,500000000,281250000,59027600,0,0,546,5700,0.0022201353815185804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,7,16807,1000000,300000,231692700,1294818.5247096694,619.378,700.0,1200.0,1800.0,224900,400.0,1300.0,1300.0,400.0,1400.0,1105442,20836,0.8289753911499328,208732176,593750000,250000000,58938488,0,0,581,4100,0.0017695853171032147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,8,2147483647,1000000,300000,249684400,1201516.7948017577,666.9223333333333,700.0,1200.0,1700.0,267200,400.0,1300.0,1400.0,400.0,1600.0,1104969,20835,0.828660457163427,208699408,468750000,250000000,58908344,0,0,550,5200,0.0020826291109897134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_ROLLBACK,9,6364136223846793005,1000000,300000,225353900,1331239.4416071787,601.5773333333333,700.0,1100.0,1500.0,191000,400.0,1200.0,1200.0,400.0,1500.0,1105711,20838,0.8290975321527978,209715200,468750000,218750000,59276400,0,0,486,5300,0.002351856346839349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,0,1103515245,1000000,300000,226436700,1324873.5739392068,615.714,700.0,1100.0,1700.0,130700,400.0,1200.0,1300.0,400.0,1500.0,1105555,20836,0.8290601303033212,209715200,453125000,234375000,58697216,0,0,435,5400,0.0023847724330905724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,1,214013,1000000,300000,292115000,1026992.7939338959,791.3276666666667,800.0,1600.0,2700.0,253200,500.0,1800.0,2000.0,500.0,2000.0,1105152,20837,0.8287181456063732,208666624,765625000,296875000,59120456,0,0,701,5600,0.0019170532153432722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,2,1664525,1000000,300000,268353200,1117929.6539038848,724.034,700.0,1400.0,2600.0,214900,400.0,1600.0,1700.0,500.0,1800.0,1105564,20840,0.8289077495201536,210843792,609375000,250000000,59160384,0,0,612,5700,0.0021240663424173813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,3,22695477,1000000,300000,242862500,1235266.8691131813,641.3356666666666,700.0,1200.0,2000.0,324100,400.0,1300.0,1400.0,400.0,1700.0,1104666,20838,0.8283139576734811,209715200,578125000,250000000,59525072,0,0,598,4900,0.0020176025528848627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,4,69069,1000000,300000,246906800,1215033.364816198,662.9383333333334,800.0,1200.0,1600.0,188600,400.0,1300.0,1300.0,400.0,1600.0,1105522,20842,0.8287967205642452,208666624,593750000,234375000,58751200,0,0,590,5200,0.0021060578323480765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,5,48271,1000000,300000,272524400,1100818.8624578202,741.2966666666666,700.0,1500.0,2400.0,239200,400.0,1600.0,1700.0,500.0,1700.0,1105509,20837,0.8289858484906656,208732176,609375000,296875000,59001720,0,0,604,5700,0.0020915558386698585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,6,134775813,1000000,300000,220018600,1363521.084126524,594.405,700.0,1100.0,1500.0,198700,400.0,1200.0,1200.0,400.0,1400.0,1106062,20839,0.8293209247084793,208666624,500000000,218750000,58953832,0,0,444,5000,0.002272535140210873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,7,16807,1000000,300000,231252000,1297286.077525816,619.6633333333333,700.0,1100.0,1700.0,252700,400.0,1200.0,1300.0,400.0,1400.0,1105442,20836,0.8289753911499328,208746640,531250000,218750000,59240016,0,0,507,5100,0.0022053863317938872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,8,2147483647,1000000,300000,252939400,1186054.8415944688,673.1956666666666,800.0,1200.0,1700.0,266700,400.0,1300.0,1300.0,400.0,1600.0,1104969,20835,0.828660457163427,209715200,593750000,250000000,59087776,0,0,544,5100,0.002016293230710597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,1000000,300000,231596000,1295359.1599164063,622.613,700.0,1100.0,1700.0,275900,400.0,1200.0,1300.0,400.0,1500.0,1105711,20838,0.8290975321527978,209715200,421875000,234375000,58746272,0,0,518,5000,0.00215893193319401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,0,1103515245,1000000,300000,248671900,1206408.9267826402,675.282,700.0,1300.0,2300.0,238600,400.0,1500.0,1600.0,400.0,1600.0,1105555,20836,0.8290601303033212,208666624,562500000,265625000,58808112,0,0,533,4800,0.0019302542828522242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,1,214013,1000000,300000,251360100,1193506.8453585117,669.1286666666666,700.0,1300.0,2000.0,239800,400.0,1400.0,1400.0,400.0,1700.0,1105152,20837,0.8287181456063732,208666624,593750000,234375000,58959608,0,0,799,6700,0.002665498621300676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,2,1664525,1000000,300000,227661200,1317747.6003816198,613.5643333333334,700.0,1100.0,1600.0,184000,400.0,1200.0,1300.0,400.0,1500.0,1105564,20840,0.8289077495201536,209715200,593750000,250000000,59172456,0,0,533,5300,0.0023280207606741947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,3,22695477,1000000,300000,238035500,1260316.2133379264,644.341,700.0,1200.0,1700.0,234300,400.0,1300.0,1400.0,400.0,1600.0,1104666,20838,0.8283139576734811,208746640,593750000,250000000,59242104,0,0,554,5100,0.002142537562674475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,4,69069,1000000,300000,251436300,1193145.142527153,685.0493333333334,700.0,1300.0,2200.0,203000,400.0,1500.0,1500.0,400.0,1600.0,1105522,20842,0.8287967205642452,208666624,562500000,265625000,58791624,0,0,572,5200,0.0020681182470470654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,5,48271,1000000,300000,228454600,1313171.1946268536,597.6536666666667,700.0,1100.0,1500.0,300200,400.0,1200.0,1200.0,400.0,1400.0,1105509,20837,0.8289858484906656,211812352,421875000,218750000,62205408,0,0,572,4700,0.0020573015382487373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,6,134775813,1000000,300000,239502100,1252598.6202208665,636.8223333333333,700.0,1200.0,1700.0,250500,400.0,1300.0,1400.0,400.0,1600.0,1106062,20839,0.8293209247084793,208666624,562500000,250000000,58950528,0,0,667,4900,0.002045911079694082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,7,16807,1000000,300000,235058900,1276275.8610714166,638.9596666666666,700.0,1200.0,1800.0,193700,400.0,1300.0,1400.0,400.0,1500.0,1105442,20836,0.8289753911499328,208732176,531250000,234375000,58941992,0,0,560,4400,0.0018718712629047442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,8,2147483647,1000000,300000,283730200,1057342.5035473842,758.2473333333334,700.0,1500.0,2600.0,250700,500.0,1600.0,1700.0,500.0,1700.0,1104969,20835,0.828660457163427,211812352,687500000,296875000,59071896,0,0,709,11400,0.00401790151348006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LOCAL_COST_ADAPTIVE,9,6364136223846793005,1000000,300000,243859200,1230218.0930635382,651.1663333333333,700.0,1200.0,1500.0,239200,400.0,1200.0,1300.0,400.0,1500.0,1105711,20838,0.8290975321527978,208666624,531250000,250000000,58944944,0,0,485,5000,0.0020503634884392304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,0,1103515245,1000000,300000,674350600,444872.4446897504,1972.6813333333334,600.0,1100.0,1700.0,101739200,400.0,1300.0,1300.0,400.0,800.0,1105555,23033,0.7499803271393218,547356672,2359375000,609375000,501938904,2,82,942,0,0.0,6,306393800,6369188,263191,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,1,214013,1000000,300000,627030400,478445.70215415396,1925.3006666666668,700.0,1200.0,1700.0,85950400,400.0,1300.0,1400.0,400.0,1200.0,1105152,23024,0.75,550582416,2515625000,562500000,499998160,2,77,1106,0,0.0,6,222905900,6368746,263182,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,2,1664525,1000000,300000,653313200,459197.82425948227,1887.094,700.0,1100.0,1400.0,107500500,400.0,1200.0,1200.0,400.0,700.0,1105564,23033,0.7499864325098772,549453824,2218750000,593750000,500127112,2,77,848,0,0.0,6,274180900,6369331,263193,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,3,22695477,1000000,300000,623263200,481337.57937256683,1786.1796666666667,700.0,1100.0,1500.0,99970600,400.0,1200.0,1200.0,400.0,900.0,1104666,23014,0.7499959263926306,548696088,2359375000,515625000,500201456,2,77,1018,0,0.0,6,254354900,6365472,263054,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,4,69069,1000000,300000,763703700,392822.50432988605,2388.173,700.0,1200.0,1800.0,112972700,400.0,1400.0,1400.0,400.0,800.0,1105522,23032,0.7499905023445641,548611752,2828125000,687500000,500112640,2,84,1037,0,0.0,6,362685200,6369310,263196,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,5,48271,1000000,300000,789882700,379803.2290110924,2307.8263333333334,700.0,1500.0,2700.0,112049200,400.0,1800.0,1800.0,400.0,1000.0,1105509,23032,0.7499816830930879,549453824,2578125000,718750000,500067352,2,83,1241,0,0.0,6,362707100,6368424,263158,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,6,134775813,1000000,300000,576060500,520778.633494225,1770.35,700.0,1200.0,1800.0,74323500,400.0,1300.0,1400.0,400.0,800.0,1106062,23043,0.7499986438397778,548405248,2328125000,515625000,500310568,2,79,927,0,0.0,6,201123200,6370738,263243,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,7,16807,1000000,300000,704811700,425645.6015131417,2174.477,700.0,1300.0,2100.0,100710300,400.0,1500.0,1600.0,400.0,800.0,1105442,23031,0.7499687920628718,548405248,2515625000,625000000,499924192,2,80,1031,0,0.0,6,309723100,6369448,263203,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,8,2147483647,1000000,300000,777343100,385929.9709484782,2274.2063333333335,700.0,1200.0,1700.0,113066300,400.0,1300.0,1300.0,400.0,900.0,1104969,23021,0.7499735296034056,550502400,2640625000,671875000,500153248,2,85,1279,0,0.0,6,370999100,6367663,263139,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,PERIODIC_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,635813300,471836.6224802155,1940.382,700.0,1200.0,2100.0,102167600,400.0,1400.0,1500.0,400.0,900.0,1105711,23036,0.7499884691352665,551550976,2156250000,562500000,499753648,2,68,903,0,0.0,6,257485300,6368483,263158,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,STATIC_BPLUS,0,1103515245,1000000,300000,226925500,1322019.7818226686,601.0813333333333,700.0,1100.0,1500.0,177900,400.0,1100.0,1200.0,400.0,1400.0,1105555,20836,0.8290601303033212,209715200,421875000,218750000,59054144,0,0,349,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,STATIC_BPLUS,1,214013,1000000,300000,214600300,1397947.7195511842,567.6053333333333,700.0,1000.0,1400.0,64400,300.0,1100.0,1100.0,300.0,1400.0,1105152,20837,0.8287181456063732,208666624,515625000,218750000,57128008,0,0,395,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,STATIC_BPLUS,2,1664525,1000000,300000,232732700,1289032.4393606915,619.2953333333334,700.0,1100.0,1500.0,72800,400.0,1200.0,1200.0,400.0,1500.0,1105564,20840,0.8289077495201536,208666624,468750000,234375000,58341032,0,0,320,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,STATIC_BPLUS,3,22695477,1000000,300000,222328000,1349357.7057320715,589.4983333333333,700.0,1000.0,1400.0,320300,300.0,1100.0,1100.0,300.0,1600.0,1104666,20838,0.8283139576734811,207618048,453125000,234375000,56563184,0,0,363,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,STATIC_BPLUS,4,69069,1000000,300000,207855400,1443311.0710619017,556.3333333333334,600.0,1000.0,1500.0,87900,300.0,1100.0,1100.0,300.0,1400.0,1105522,20842,0.8287967205642452,206569472,437500000,218750000,56630464,0,0,322,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,STATIC_BPLUS,5,48271,1000000,300000,251944700,1190737.4912034268,682.6726666666667,700.0,1400.0,2200.0,105500,400.0,1500.0,1600.0,400.0,1600.0,1105509,20837,0.8289858484906656,205600912,609375000,265625000,56111496,0,0,338,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
